delivery or takeout,Grubhub enabled,Call To Action enabled,Request a Quote Enabled,Covid Banner,Temporary Closed Until,stars,review_count,is_closed_2021,curbside_drop_off_during_covid_19,takeout_during_covid_19,drive_thru_during_covid_19,delivery_during_covid_19,mobile_services_during_covid_19
True,False,False,False,False,False,4.0,13,False,False,False,False,False,False
True,False,False,False,False,False,2.0,5,False,False,False,False,False,False
True,False,True,False,False,False,3.5,49,False,False,False,False,False,False
True,False,True,False,False,False,1.5,24,False,False,False,False,False,False
True,False,False,False,False,False,4.0,71,False,False,False,False,False,False
True,False,True,False,False,False,2.0,58,False,True,True,True,False,False
True,False,False,False,False,False,4.5,4,False,False,False,False,False,False
True,True,True,False,True,False,3.0,44,False,False,False,True,True,False
True,False,True,False,False,False,2.5,11,False,False,False,False,False,False
True,False,True,False,False,False,2.0,73,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,False,False,False,False
True,False,True,False,False,False,3.5,14,False,False,False,False,False,False
True,False,True,False,False,False,4.0,13,False,False,False,False,False,False
True,True,False,False,False,False,1.5,25,False,False,False,False,False,False
True,True,False,False,False,False,3.5,67,False,False,False,False,False,False
True,True,False,False,False,False,1.5,18,False,False,False,False,False,False
True,True,True,False,False,False,2.5,7,False,False,False,False,False,False
True,True,True,False,False,False,2.0,23,True,False,False,False,False,False
True,False,False,False,False,False,3.5,14,False,False,False,False,False,False
True,False,True,False,False,False,2.0,29,False,False,False,False,False,False
True,True,True,False,False,False,2.0,22,False,False,False,False,False,False
True,False,True,False,False,False,2.0,32,False,False,False,False,False,False
False,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,True,True,False,False,False,2.5,6,False,False,False,False,False,False
True,False,True,False,False,False,3.0,20,False,False,False,False,False,False
True,False,True,False,False,False,3.0,3,False,False,True,False,False,False
True,False,True,False,False,False,1.0,5,False,False,True,False,False,False
True,True,True,False,False,False,3.5,19,False,False,False,False,False,False
True,True,True,False,False,False,2.5,6,False,False,False,False,False,False
True,False,True,False,True,False,4.0,28,False,False,True,False,False,False
True,True,True,False,False,False,2.5,57,True,False,False,False,False,False
True,True,True,False,False,False,2.5,12,False,False,True,False,False,False
True,True,True,False,True,False,3.0,4,False,False,False,True,True,False
True,True,False,False,False,False,3.0,138,False,False,False,False,False,False
True,False,True,False,False,False,2.5,251,False,False,False,False,False,False
True,False,True,False,True,False,2.5,32,False,False,True,False,True,False
True,True,False,False,False,False,2.5,52,False,False,False,False,False,False
True,False,True,False,False,True,2.0,21,False,False,False,False,False,False
True,False,False,False,False,False,4.0,14,False,False,False,False,False,False
True,True,True,False,True,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,3.0,9,False,False,False,False,False,False
True,False,True,False,False,False,4.5,31,False,False,True,False,False,False
True,True,False,False,False,False,2.5,25,False,False,False,False,False,False
True,False,True,False,False,False,2.5,4,True,False,True,False,False,False
True,False,False,False,False,False,3.5,5,False,False,False,False,False,False
True,True,True,False,False,False,3.5,9,False,False,False,False,False,False
True,False,False,False,False,False,2.0,15,False,False,False,False,False,False
True,False,False,False,False,False,4.5,3,False,False,False,False,False,False
True,True,True,False,False,False,3.5,4,False,False,True,False,False,False
True,True,False,False,False,False,2.0,41,False,False,False,False,False,False
True,False,True,False,False,False,3.0,22,False,False,False,False,False,False
True,False,True,False,False,False,2.5,31,False,False,False,False,False,False
True,True,True,False,False,False,1.5,25,False,False,False,False,False,False
True,True,True,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.0,5,False,False,False,False,False,False
True,False,False,False,False,False,4.5,113,False,False,False,False,False,False
False,False,True,False,False,False,2.0,20,False,False,False,False,False,False
False,False,False,False,False,False,3.5,8,False,False,False,False,False,False
True,False,False,False,False,False,1.5,9,False,False,False,False,False,False
True,False,True,False,False,False,2.5,11,False,False,False,False,False,False
True,False,False,False,False,False,2.5,4,False,False,False,False,False,False
True,False,True,False,False,False,3.0,3,False,False,False,False,False,False
False,False,False,False,False,False,1.5,6,False,False,False,False,False,False
True,False,True,False,False,True,2.5,15,True,False,False,False,False,False
True,False,True,False,False,False,5.0,3,False,False,False,False,False,False
True,False,True,False,False,False,1.5,6,False,False,False,False,False,False
True,False,False,False,False,False,1.0,3,False,False,False,False,False,False
False,False,False,False,False,False,3.0,10,False,False,False,False,False,False
True,True,True,False,False,False,1.5,9,False,False,False,False,False,False
True,False,False,False,False,False,3.0,6,False,False,False,False,False,False
False,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
False,False,False,False,False,False,4.5,3,False,False,False,False,False,False
True,False,False,False,False,False,2.5,4,False,False,False,False,False,False
True,True,False,False,False,False,1.5,9,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,True,False,False,False,False,False
True,True,False,False,False,False,4.5,47,False,False,False,False,False,False
True,False,False,False,False,False,2.0,3,False,False,False,False,False,False
True,False,False,False,False,False,2.0,4,False,False,False,False,False,False
False,False,False,False,False,False,2.5,5,False,False,False,False,False,False
True,True,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,1.5,7,False,False,False,False,False,False
True,False,False,False,False,False,3.0,7,False,False,False,False,False,False
True,False,False,False,False,False,1.0,9,True,False,False,False,False,False
True,False,True,False,False,False,4.0,37,True,False,False,False,False,False
True,True,True,False,False,False,2.0,19,False,False,False,False,False,False
True,False,False,False,False,False,3.5,46,False,False,False,False,False,False
True,False,True,False,False,False,3.5,92,False,False,False,False,False,False
True,False,True,False,False,False,2.5,20,False,False,True,False,False,False
True,False,False,False,False,False,3.0,8,False,False,False,False,False,False
True,True,False,False,False,False,3.5,117,False,False,False,False,False,False
True,False,False,False,False,False,3.5,23,False,False,False,False,False,False
True,False,True,False,False,False,1.5,3,False,False,False,False,False,False
True,False,True,False,False,False,2.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.5,120,False,False,False,False,False,False
True,True,False,False,False,False,4.0,9,False,False,False,False,False,False
True,True,False,False,False,False,1.0,18,False,False,False,False,False,False
True,True,True,False,False,False,1.5,3,False,False,False,False,False,False
True,False,True,False,False,False,1.0,13,False,False,False,False,False,False
True,True,False,False,False,False,1.5,38,False,False,False,False,False,False
True,False,True,False,False,False,2.0,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,44,False,False,False,False,False,False
True,False,True,False,False,False,2.0,26,False,False,False,False,False,False
True,True,True,False,False,False,3.0,24,False,False,False,False,False,False
True,False,False,False,False,False,3.5,10,False,False,False,False,False,False
True,False,True,False,True,False,2.0,29,False,False,False,False,False,False
True,False,True,False,False,False,2.0,15,False,False,False,False,False,False
True,True,True,False,False,False,3.0,104,False,False,False,False,False,False
True,False,True,False,False,False,4.0,54,False,False,False,False,False,False
True,True,True,False,False,False,2.0,57,False,False,False,False,False,False
True,False,True,False,False,False,3.5,15,False,False,True,False,True,False
False,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,True,True,False,False,False,2.0,30,False,False,False,False,False,False
True,False,True,False,False,False,3.0,49,False,False,False,False,False,False
True,True,False,False,False,False,4.5,29,False,False,False,False,False,False
True,False,True,False,False,False,1.5,18,False,False,False,False,False,False
True,False,True,False,True,False,3.5,18,False,False,False,False,False,False
True,False,True,False,False,False,2.0,14,False,False,False,False,False,False
True,False,True,False,False,False,3.0,83,False,False,False,False,False,False
True,False,True,False,True,False,1.5,18,False,False,False,True,True,False
False,False,False,False,False,False,2.5,5,False,False,False,False,False,False
True,True,True,False,False,False,4.0,3,False,False,False,False,False,False
True,True,True,False,False,False,4.0,143,False,False,False,False,False,False
True,True,True,False,True,False,4.0,5,False,False,False,True,True,False
True,True,True,False,False,False,2.0,12,False,False,False,False,False,False
True,False,True,False,False,False,4.5,15,False,False,False,False,False,False
True,False,True,False,False,False,3.5,14,False,False,False,False,False,False
True,True,True,False,False,False,3.0,36,False,False,False,False,False,False
True,False,False,False,False,False,3.5,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,72,False,False,False,False,False,False
True,False,True,False,False,False,3.5,17,False,False,False,False,False,False
True,True,True,False,False,False,3.5,109,False,False,False,False,False,False
True,False,True,False,False,False,3.5,38,False,False,False,False,False,False
True,False,False,False,False,False,3.0,3,False,False,False,False,False,False
True,True,True,False,True,False,2.0,11,False,False,True,True,True,False
True,True,True,False,True,False,1.5,15,False,False,True,True,True,False
True,False,False,False,False,False,4.0,1945,False,False,False,False,False,False
True,False,True,False,False,False,2.0,61,False,False,False,False,False,False
True,False,True,False,False,False,3.0,72,False,False,False,False,False,False
True,True,False,False,False,False,1.5,14,False,False,False,False,False,False
True,True,False,False,False,False,3.5,156,False,False,False,False,False,False
True,False,True,False,False,False,3.0,128,False,False,False,False,False,False
True,False,True,False,False,False,2.0,25,False,True,True,True,False,False
True,False,True,False,True,False,1.5,44,True,False,True,True,True,False
True,False,True,False,False,False,1.5,35,False,True,True,True,False,False
True,True,True,False,False,False,3.0,76,False,False,False,False,False,False
True,False,False,False,False,False,4.0,114,False,False,False,False,False,False
True,True,True,False,False,False,2.5,30,False,False,False,False,False,False
True,False,False,False,False,False,1.0,4,False,False,False,False,False,False
True,True,True,False,False,False,3.5,13,False,False,False,False,False,False
True,True,False,False,False,False,4.0,6,False,False,False,False,False,False
True,True,True,False,False,False,3.5,11,False,False,True,False,False,False
True,False,True,False,False,False,3.0,28,False,False,False,False,False,False
True,True,True,False,False,False,1.5,27,False,False,False,False,False,False
True,True,True,False,False,False,1.5,6,False,False,True,False,False,False
True,True,True,False,True,False,3.0,36,False,False,True,True,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,20,False,False,False,False,False,False
True,False,False,False,False,False,3.0,10,False,False,False,False,False,False
False,False,False,False,False,False,4.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,True,False,False,False,3.0,13,False,False,False,False,False,False
True,False,True,False,False,False,3.0,27,False,False,False,False,False,False
True,True,True,False,False,False,3.0,43,True,False,False,False,False,False
True,True,True,False,False,False,2.5,7,False,False,False,False,False,False
True,False,True,False,False,False,2.0,10,False,False,False,False,False,False
True,False,True,False,True,False,2.0,8,False,False,False,False,False,False
True,False,True,False,False,False,3.0,6,True,False,False,False,False,False
True,False,True,False,False,False,2.0,6,False,False,False,False,False,False
True,True,False,False,False,False,4.0,367,False,False,False,False,False,False
True,True,True,False,False,False,2.0,21,False,False,False,False,False,False
True,False,False,False,False,False,2.0,10,False,False,False,False,False,False
True,False,True,False,True,False,2.5,211,False,False,True,False,True,False
True,True,True,False,False,False,4.0,90,False,False,False,False,False,False
True,True,True,False,False,False,3.0,28,False,False,False,False,False,False
True,True,True,False,False,False,3.0,51,False,False,False,False,False,False
True,True,True,False,True,False,3.5,114,False,False,True,False,True,False
True,True,False,False,False,False,4.0,55,False,False,False,False,False,False
True,False,False,False,False,False,3.0,8,False,False,False,False,False,False
True,False,False,False,False,False,1.0,4,False,False,False,False,False,False
True,False,False,False,False,False,4.0,105,False,False,False,False,False,False
True,True,True,False,True,False,2.5,50,False,False,True,True,True,False
True,False,True,False,True,False,3.0,32,False,False,False,False,False,False
True,False,False,False,False,False,4.5,12,False,False,False,False,False,False
True,True,True,False,False,False,4.5,176,True,False,False,False,False,False
True,True,True,False,False,False,4.0,513,False,False,False,False,False,False
True,False,False,False,False,False,3.5,15,False,False,False,False,False,False
True,True,False,False,False,False,3.5,24,False,False,False,False,False,False
True,False,True,False,False,False,4.0,73,True,False,False,False,False,False
True,False,True,False,True,False,2.0,41,False,False,False,False,False,False
True,False,False,False,False,False,3.5,6,False,False,False,False,False,False
True,True,False,False,False,False,3.5,29,False,False,False,False,False,False
True,True,False,False,False,False,3.5,37,False,False,False,False,False,False
True,False,False,False,False,False,3.0,24,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,True,True,False,False,False,3.0,18,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,True,True,False,True,False,2.0,18,False,False,False,False,False,False
True,False,True,False,False,False,2.5,37,True,False,False,False,False,False
True,True,True,False,False,False,2.0,39,False,False,False,False,False,False
True,False,True,False,False,False,2.5,50,False,False,False,False,False,False
True,False,True,False,False,False,2.0,26,False,False,False,False,False,False
True,False,False,False,False,False,3.5,5,False,False,False,False,False,False
True,True,True,False,True,False,2.0,26,False,False,False,False,False,False
False,True,True,False,False,False,1.0,35,False,False,False,False,False,False
True,False,True,False,False,False,4.0,7,False,False,False,False,False,False
True,True,True,False,False,False,3.0,4,False,False,False,False,False,False
True,True,True,False,False,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,1.5,58,False,False,False,False,False,False
True,False,True,False,True,False,2.0,17,False,False,False,False,False,False
True,True,False,False,False,False,1.5,7,False,False,False,False,False,False
True,False,True,False,True,False,3.0,12,False,False,False,False,False,False
True,False,True,False,False,False,3.0,24,True,False,False,False,False,False
True,True,True,False,False,False,3.0,5,False,False,True,False,True,True
True,False,False,False,False,False,3.5,8,False,False,False,False,False,False
True,False,False,False,False,False,3.5,7,False,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,14,False,False,True,False,False,False
True,False,True,False,False,False,2.0,9,False,False,False,False,False,False
True,False,True,False,False,False,1.5,15,False,False,False,False,False,False
True,False,False,False,False,False,3.5,18,False,False,False,False,False,False
True,True,True,False,False,False,3.0,20,False,False,False,False,False,False
True,False,True,False,False,False,2.0,28,False,False,False,False,False,False
True,False,False,False,False,False,3.0,7,False,False,False,False,False,False
True,False,False,False,False,False,1.5,8,True,False,False,False,False,False
True,False,True,False,False,False,4.5,3,False,False,False,False,False,False
True,True,False,False,False,False,3.0,17,False,False,False,False,False,False
True,False,True,False,False,False,1.5,10,False,False,True,False,False,False
True,False,False,False,False,False,3.0,14,False,False,False,False,False,False
True,False,True,False,False,False,2.5,24,True,False,False,False,False,False
True,False,True,False,False,False,3.5,31,False,False,False,False,False,False
True,False,False,False,False,False,4.5,5,False,False,False,False,False,False
True,False,True,False,True,False,3.0,17,True,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,3.0,5,False,False,False,False,False,False
True,True,False,False,False,False,3.0,24,False,False,False,False,False,False
True,False,True,False,False,False,2.0,86,False,False,False,False,False,False
False,False,False,False,False,False,3.5,10,False,False,False,False,False,False
True,False,True,False,False,False,3.5,24,False,False,False,False,False,False
True,True,True,False,False,False,2.5,7,False,False,False,False,False,False
True,False,True,False,False,False,2.5,12,False,False,False,False,False,False
True,False,True,False,True,False,2.0,5,False,False,False,False,False,False
True,True,True,False,True,False,2.5,39,False,False,True,False,True,False
True,True,False,False,False,False,2.5,35,False,False,False,False,False,False
True,False,True,False,True,False,1.0,48,False,False,True,True,True,False
True,True,True,False,True,False,2.5,13,False,False,True,True,True,False
True,False,True,False,False,False,2.0,21,False,True,True,True,False,False
True,True,True,False,False,False,3.0,267,False,False,False,False,False,False
True,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,False,True,False,False,False,2.0,20,False,False,False,False,False,False
True,False,False,False,False,False,4.0,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,84,False,False,False,False,False,False
True,False,True,False,False,False,2.5,11,False,False,False,False,False,False
True,False,True,False,False,False,3.5,5,False,False,False,False,False,False
True,True,True,False,True,False,2.0,21,False,False,True,True,True,False
True,True,True,False,True,False,2.0,11,False,False,True,True,True,False
True,True,True,False,True,False,2.0,19,False,False,False,True,True,False
True,True,False,False,False,False,2.0,58,False,False,False,False,False,False
True,False,False,False,False,False,2.5,34,False,False,False,False,False,False
True,False,False,False,False,False,3.0,9,False,False,False,False,False,False
True,False,True,False,False,False,2.0,56,False,False,False,False,False,False
True,False,True,False,False,False,1.5,5,False,False,False,False,False,False
True,False,True,False,True,False,3.5,152,False,False,True,False,True,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
False,False,False,False,False,False,2.5,5,False,False,False,False,False,False
True,False,False,False,False,False,3.0,29,False,False,False,False,False,False
True,False,False,False,False,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,2.0,6,False,False,False,False,False,False
True,True,True,False,False,False,1.5,22,False,False,False,False,False,False
True,False,True,False,False,False,3.5,18,False,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,False,True,False,False,False,3.5,11,False,False,False,False,False,False
True,True,True,False,False,False,2.5,12,False,False,False,False,False,False
True,False,False,False,False,False,4.0,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,20,False,False,True,False,True,False
True,True,True,False,False,False,3.0,8,False,False,False,False,False,False
True,True,True,False,True,False,1.0,7,False,False,False,True,True,False
True,False,True,False,False,False,1.5,27,False,False,False,False,False,False
True,True,True,False,True,False,2.0,32,False,False,False,True,True,False
True,False,True,False,True,False,2.0,23,False,False,False,False,False,False
True,True,False,False,False,False,4.0,78,False,False,False,False,False,False
True,True,False,False,False,False,3.5,43,False,False,False,False,False,False
True,True,True,False,False,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,2.5,99,False,False,False,False,False,False
True,False,True,False,False,False,3.5,9,False,False,False,False,False,False
False,False,False,False,False,False,3.5,4,False,False,False,False,False,False
True,False,True,False,False,False,2.5,16,False,False,False,False,False,False
True,True,False,False,False,False,1.5,15,False,False,False,False,False,False
True,True,True,False,True,False,2.0,76,False,False,True,False,True,False
True,False,True,False,True,False,2.0,45,False,False,True,True,True,False
True,False,True,False,False,False,2.5,13,False,False,False,False,False,False
True,True,True,False,True,False,2.0,10,False,False,False,True,True,False
True,True,True,False,False,False,3.0,64,False,False,False,False,False,False
True,True,True,False,False,False,3.0,84,False,False,False,False,False,False
True,False,True,False,True,False,2.5,198,False,False,True,False,True,False
True,False,True,False,False,True,1.0,10,False,False,True,False,False,False
True,False,True,False,False,False,3.5,64,False,False,False,False,False,False
True,True,True,False,False,False,4.0,160,False,False,True,False,True,False
True,False,False,False,False,False,3.0,23,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,True,False,False,False
True,True,True,False,False,False,3.0,17,False,False,False,False,False,False
True,False,True,False,False,False,3.5,16,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,False,False,False,False
True,True,True,False,True,False,2.0,13,False,False,False,True,True,False
True,False,True,False,False,False,1.5,91,False,False,False,False,False,False
True,True,True,False,True,False,2.5,50,False,False,False,False,False,False
True,False,True,False,True,False,3.5,11,False,False,False,False,False,False
True,False,True,False,False,False,2.0,42,False,False,False,False,False,False
True,True,True,False,False,False,4.0,235,False,False,False,False,False,False
True,True,True,False,False,False,3.5,87,False,False,False,False,False,False
True,False,True,False,False,False,2.0,37,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,False,True,False,False,False,3.5,6,False,False,False,False,False,False
True,False,False,False,False,False,2.0,73,False,False,False,False,False,False
True,False,True,False,True,False,3.0,17,True,False,False,False,False,False
True,True,True,False,False,False,2.5,21,False,False,True,False,False,False
True,False,True,False,False,False,2.5,37,False,True,True,True,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,True,True,False,False,False,3.5,67,False,False,True,False,True,False
True,True,True,False,True,False,3.0,3,False,False,True,True,True,False
True,True,True,False,True,False,2.0,18,True,False,True,True,True,False
True,False,True,False,False,False,2.0,84,False,True,True,True,False,False
True,True,False,False,False,False,3.0,105,False,False,False,False,False,False
True,True,False,False,False,False,4.0,11,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,True,False,False,False,2.5,15,False,False,False,False,False,False
True,False,False,False,False,False,3.5,41,False,False,False,False,False,False
True,False,True,False,False,False,1.5,14,False,False,False,False,False,False
True,False,True,False,False,False,1.5,92,False,True,True,True,False,False
True,False,True,False,False,False,2.0,19,False,False,False,False,False,False
True,True,False,False,True,False,4.5,195,False,False,False,False,False,False
True,True,True,False,False,False,3.0,27,False,False,False,False,False,False
True,True,True,False,False,False,2.0,55,False,False,False,False,False,False
True,True,False,False,False,False,3.5,41,False,False,False,False,False,False
True,False,False,False,False,False,3.5,159,True,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,True,False,False,True,False,4.5,344,False,False,False,False,False,False
True,False,True,False,True,False,1.5,10,False,False,True,True,True,False
True,False,False,False,False,False,3.5,4,False,False,False,False,False,False
True,True,False,False,False,False,1.0,36,False,False,False,False,False,False
True,False,True,False,True,False,1.5,9,False,False,False,False,False,False
True,False,False,False,False,False,3.5,62,False,False,False,False,False,False
True,False,False,False,False,False,1.5,12,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,True,False,False,False,False,4.0,49,False,False,False,False,False,False
True,True,False,False,False,False,3.0,37,False,False,False,False,False,False
True,True,False,False,False,False,3.0,128,False,False,False,False,False,False
True,False,False,False,False,False,2.5,5,False,False,False,False,False,False
True,False,True,False,False,False,2.0,102,False,False,False,False,False,False
True,False,False,False,False,False,2.0,20,False,False,False,False,False,False
True,True,False,False,False,False,4.0,17,False,False,False,False,False,False
True,True,True,False,False,False,2.0,34,False,False,False,False,False,False
True,True,True,False,False,False,3.0,108,False,False,False,False,False,False
True,False,True,False,False,False,2.5,152,False,True,True,True,False,False
True,False,True,False,False,False,2.5,4,True,False,False,False,False,False
True,False,False,False,False,False,4.5,23,False,False,False,False,False,False
True,False,False,False,False,False,2.0,9,True,False,False,False,False,False
True,False,True,False,False,True,1.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,12,False,False,True,False,False,False
True,True,True,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,False,False,False,False,False,4.5,11,False,False,False,False,False,False
True,False,True,False,False,False,4.0,5,False,False,False,False,False,False
True,True,True,False,False,False,2.0,3,True,False,True,False,False,False
True,True,True,False,False,False,2.0,45,False,False,False,False,False,False
True,True,False,False,False,False,1.5,17,False,False,False,False,False,False
True,True,True,False,True,False,2.0,14,False,False,True,True,True,False
True,False,True,False,True,False,3.0,64,False,False,False,False,False,False
True,True,True,False,True,False,2.5,24,False,False,False,True,True,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,True,True,False,True,False,2.0,38,False,False,False,False,False,False
True,True,False,False,False,False,2.0,6,False,False,False,False,False,False
True,True,True,False,False,False,3.5,84,False,False,False,False,False,False
True,False,False,False,False,False,4.0,82,False,False,False,False,False,False
True,True,False,False,False,False,3.0,205,False,False,False,False,False,False
True,True,False,False,False,False,3.5,116,True,False,False,False,False,False
True,False,True,False,False,False,2.5,24,False,False,False,False,False,False
True,False,True,False,False,False,1.0,42,False,False,False,False,False,False
True,False,True,False,False,False,1.5,26,False,False,False,False,False,False
True,False,True,False,False,False,1.5,57,False,False,False,False,False,False
True,True,False,False,False,False,3.5,49,False,False,False,False,False,False
True,True,False,False,False,False,3.0,77,False,False,False,False,False,False
True,False,True,False,False,False,2.5,9,False,False,False,False,False,False
True,False,True,False,False,False,2.0,43,False,False,False,False,False,False
True,True,False,False,False,False,4.5,80,False,False,False,False,False,False
True,False,False,False,False,False,4.5,224,False,False,False,False,False,False
True,True,True,False,True,False,2.5,108,False,False,True,True,True,False
True,True,True,False,False,False,2.5,55,False,False,False,False,True,False
True,False,False,False,False,False,4.0,37,False,False,False,False,False,False
True,False,True,False,False,False,3.5,26,False,False,False,False,False,False
True,False,True,False,False,False,3.0,76,False,False,False,False,False,False
True,False,True,False,False,False,2.0,33,False,False,False,False,False,False
True,True,False,False,False,False,4.5,32,False,False,False,False,False,False
True,True,False,False,False,False,4.0,12,False,False,False,False,False,False
True,True,False,False,False,False,4.0,90,True,False,False,False,False,False
True,True,True,False,False,False,1.5,36,False,False,False,False,False,False
True,True,True,False,False,False,3.0,20,False,False,False,False,False,False
True,False,True,False,False,False,3.5,43,False,False,False,False,False,False
True,True,True,False,True,False,3.0,29,False,False,False,True,True,False
True,True,True,False,True,False,2.5,34,False,False,False,True,True,False
True,True,True,False,False,False,2.0,42,False,True,True,True,False,False
True,False,False,False,False,False,4.0,61,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.0,34,False,False,False,False,False,False
True,True,False,False,False,False,2.0,44,False,False,False,False,False,False
True,True,True,False,True,False,4.0,32,False,False,False,False,True,False
True,False,False,False,False,False,4.5,201,False,False,False,False,False,False
True,False,False,False,False,False,3.5,105,False,False,False,False,False,False
True,True,True,False,False,False,2.0,19,False,False,False,False,False,False
True,True,False,False,False,False,3.0,123,False,False,False,False,False,False
True,False,True,False,True,False,2.0,13,False,False,False,False,False,False
True,False,False,False,False,False,2.5,17,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,False,False,False,False
True,True,True,False,False,False,1.5,24,False,False,False,False,False,False
True,False,False,False,False,False,2.5,33,False,False,False,False,False,False
True,False,False,False,False,False,2.5,6,False,False,False,False,False,False
True,False,True,False,False,False,3.0,60,False,False,False,False,False,False
True,False,False,False,False,False,2.5,8,False,False,False,False,False,False
True,True,True,False,True,False,2.0,30,False,False,True,False,True,False
True,True,True,False,False,False,1.5,22,False,False,False,False,False,False
True,True,False,False,False,False,4.0,40,False,False,False,False,False,False
True,True,False,False,False,False,2.0,34,False,False,False,False,False,False
True,True,False,False,False,False,3.0,142,False,False,False,False,False,False
True,False,True,False,False,False,1.5,86,False,False,False,False,False,False
True,False,True,False,True,False,2.0,18,False,False,False,False,False,False
True,True,False,False,False,False,2.0,44,False,False,False,False,False,False
True,True,True,False,True,False,2.5,20,False,False,False,True,True,False
True,False,True,False,False,False,3.0,21,False,False,False,False,False,False
True,True,True,False,False,False,3.5,16,False,False,True,False,True,False
True,False,True,False,False,False,1.0,47,False,False,False,False,False,False
True,False,True,False,False,False,1.5,50,False,False,False,False,False,False
True,False,True,False,True,False,2.5,52,False,False,False,False,False,False
True,True,True,False,False,False,2.5,10,False,False,False,False,False,False
True,False,True,False,False,False,1.5,41,False,False,False,False,False,False
True,False,False,False,False,False,2.5,23,False,False,False,False,False,False
True,False,False,False,False,False,3.0,8,False,False,False,False,False,False
True,True,False,False,False,False,4.0,37,False,False,False,False,False,False
True,False,False,False,False,False,3.0,6,False,False,False,False,False,False
False,False,False,False,False,False,1.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.5,50,False,False,False,False,False,False
True,False,True,False,False,False,2.0,21,False,False,False,False,False,False
True,True,True,False,True,False,2.5,32,False,False,True,False,True,False
True,True,True,False,False,False,2.5,40,False,False,True,False,True,False
True,True,True,False,False,False,1.5,7,False,False,False,False,False,False
True,False,False,False,False,False,4.0,11,False,False,False,False,False,False
True,True,True,False,False,False,1.5,45,False,False,False,False,False,False
True,True,True,False,False,False,2.5,5,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,True,True,False,False,False,4.0,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,2.0,4,False,False,False,False,False,False
True,False,True,False,False,False,3.5,7,False,False,True,False,False,False
True,True,True,False,True,False,2.0,11,False,False,False,True,True,False
True,False,False,False,False,False,4.0,49,False,False,False,False,False,False
False,False,True,False,False,False,2.5,18,False,False,False,False,False,False
True,True,True,False,False,False,2.5,16,False,False,False,False,False,False
True,True,True,False,False,False,4.0,231,False,False,False,False,False,False
True,True,True,False,True,False,2.0,21,False,False,False,True,True,False
True,False,True,False,False,False,2.5,7,False,False,False,False,False,False
True,False,True,False,False,False,2.0,3,False,False,False,False,False,False
